Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6627e99d3fa3beb7c6edd6ae,6414bb5268067523aa656cf6,APPROVED,Not Applicable,2024-04-23T17:02:26.801000Z,2024-04-23T17:19:31.912000Z,2024-04-23T17:32:00.369000Z,2024-04-23T17:25:27.523718Z,1026.0,C107BK71,548,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e9a0a7f0360bb8df5b14,63d7c4b261d53fcf4f1dcd64,APPROVED,Not Applicable,2024-04-23T17:02:30.071000Z,2024-04-23T17:26:01.014000Z,2024-04-23T17:39:45.219000Z,2024-04-23T17:32:41.908323Z,1411.0,C107BK71,858,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e9a70cec869c167a41f6,65bc5fb8b2f3697933504296,APPROVED,Not Applicable,2024-04-23T17:02:38.402000Z,2024-04-23T17:11:41.330000Z,2024-04-23T17:30:31.265000Z,2024-04-23T17:18:21.390759Z,543.0,C107BK71,215,26,Male,Mixed,United States,United States,United States,Spanish,No,Full-Time
6627e9adad05aafe15b40c88,5ac7ae4ca3ba7a0001b4c1b3,APPROVED,Not Applicable,2024-04-23T17:02:42.071000Z,2024-04-23T17:16:14.172000Z,2024-04-23T17:28:46.118000Z,2024-04-23T17:22:34.934550Z,813.0,C107BK71,605,38,Male,White,United States,United States,United Kingdom,English,No,Full-Time
6627e9b26a25f7cb22044591,659ebf20bc501a44ebf0acc7,APPROVED,Not Applicable,2024-04-23T17:02:49.115000Z,2024-04-23T17:16:58.717000Z,2024-04-23T17:29:22.374000Z,2024-04-23T17:23:11.887206Z,850.0,C107BK71,158,23,Male,White,United States,United States,United States,English,Yes,Other
6627e9c93be0542b201a9580,5601ab2ea66d100012d5c38a,APPROVED,Not Applicable,2024-04-23T17:03:09.804000Z,2024-04-23T17:12:25.435000Z,2024-04-23T17:31:10.437000Z,2024-04-23T17:18:54.046577Z,556.0,C107BK71,2179,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627e9caf617328fc41a4c03,5ca0de7d8001d50018c69031,APPROVED,Not Applicable,2024-04-23T17:03:12.573000Z,2024-04-23T17:19:24.587000Z,2024-04-23T17:31:43.040000Z,2024-04-23T17:25:20.221040Z,973.0,C107BK71,1472,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e9cee1145a02dbe5a34f,5ea179b1b5b2e50258b36349,APPROVED,Not Applicable,2024-04-23T17:03:18.412000Z,2024-04-23T17:17:20.885000Z,2024-04-23T17:36:24.210000Z,2024-04-23T17:23:15.144285Z,843.0,C107BK71,1981,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
6627e9d2d61b9a002612410d,5f0333df099f494ed223e66a,APPROVED,Not Applicable,2024-04-23T17:03:20.319000Z,2024-04-23T17:17:41.993000Z,2024-04-23T17:29:53.207000Z,2024-04-23T17:23:35.377664Z,862.0,C107BK71,469,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e9d384f5943921cb2b8a,546f8a9cfdf99b4a593414ea,APPROVED,Not Applicable,2024-04-23T17:03:22.276000Z,2024-04-23T17:12:59.032000Z,2024-04-23T17:39:07.321000Z,2024-04-23T17:19:26.383928Z,577.0,C107BK71,4976,54,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6627e9d5bde0fdbf5194e65f,56a8930d7f2472000c93764e,APPROVED,Not Applicable,2024-04-23T17:03:23.689000Z,2024-04-23T17:20:01.272000Z,2024-04-23T17:32:37.143000Z,2024-04-23T17:26:05.115288Z,998.0,C107BK71,2548,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627e9d931af1595b63a8f18,5d63f1c316b801001a4c4423,APPROVED,Not Applicable,2024-04-23T17:03:43.179000Z,2024-04-23T17:15:17.157000Z,2024-04-23T17:34:12.616000Z,2024-04-23T17:21:27.601637Z,694.0,C107BK71,223,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e9dafa8c87701d04468d,6099b394596d1924f18be518,APPROVED,Not Applicable,2024-04-23T17:03:27.509000Z,2024-04-23T17:14:48.338000Z,2024-04-23T17:27:00.749000Z,2024-04-23T17:21:01.459652Z,681.0,C107BK71,274,30,Male,Mixed,United States,United States,United States,English,No,Full-Time
6627e9deee909ce38b17da3b,657db05d38428b854dc10034,APPROVED,Not Applicable,2024-04-23T17:03:29.637000Z,2024-04-23T17:13:33.382000Z,2024-04-23T17:25:53.695000Z,2024-04-23T17:19:56.454384Z,604.0,C107BK71,308,21,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
6627e9df0af4e92b50c32aef,66243f204cef464daff99f8d,APPROVED,Not Applicable,2024-04-23T17:03:32.495000Z,2024-04-23T17:31:51.218000Z,2024-04-23T17:45:02.392000Z,2024-04-23T17:39:04.354065Z,1699.0,C107BK71,6,26,Male,White,United States,United States,United States,English,Yes,Other
6627e9e2580135fa6cfe5cc3,5ab9a626a3ba7a0001b424b3,APPROVED,Not Applicable,2024-04-23T17:03:34.182000Z,2024-04-23T17:27:41.310000Z,2024-04-23T17:41:25.767000Z,2024-04-23T17:34:24.594149Z,1448.0,C107BK71,78,40,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6627e9f536260398c065b6e8,573a34f614f69e000d7d670f,APPROVED,Not Applicable,2024-04-23T17:03:49.228000Z,2024-04-23T17:21:52.172000Z,2024-04-23T17:34:41.511000Z,2024-04-23T17:27:59.698293Z,1083.0,C107BK71,2451,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627e9f9babd10ce3c7107e6,63030263af6dd6dd82095af0,APPROVED,Not Applicable,2024-04-23T17:03:57.619000Z,2024-04-23T17:12:08.454000Z,2024-04-23T17:30:52.152000Z,2024-04-23T17:18:39.332372Z,491.0,C107BK71,726,29,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6627ea0319cc6e7dd1c62999,5de7fbfcb040d87646782d2a,APPROVED,Not Applicable,2024-04-23T17:04:18.671000Z,2024-04-23T17:13:26.137000Z,2024-04-23T17:25:46.710000Z,2024-04-23T17:19:52.193288Z,548.0,C107BK71,242,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6627ea06d781d19d609f201d,5ea839f7ae8c352334d1f052,APPROVED,Not Applicable,2024-04-23T17:04:17.278000Z,2024-04-23T17:42:35.057000Z,2024-04-23T17:52:22.850000Z,2024-04-23T17:47:33.255015Z,2298.0,C107BK71,2132,33,Male,White,United States,United States,United States,English,No,Full-Time
6627ea0823ea0496fa8faafc,584ab3c31f819a00018695e3,APPROVED,Not Applicable,2024-04-23T17:04:14.067000Z,2024-04-23T17:18:19.963000Z,2024-04-23T17:37:33.236000Z,2024-04-23T17:24:12.360258Z,846.0,C107BK71,1433,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627ea0e57a0edf2a1710700,62b5ef2ecccb0a1fdac33218,APPROVED,Not Applicable,2024-04-23T17:04:20.572000Z,2024-04-23T17:36:54.122000Z,2024-04-23T17:48:44.740000Z,2024-04-23T17:43:53.904263Z,1954.0,C107BK71,497,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627ea1f19916a39731c3174,5d16fb317964cd0001c1ca1a,APPROVED,Not Applicable,2024-04-23T17:04:37.003000Z,2024-04-23T17:20:23.902000Z,2024-04-23T17:33:16.482000Z,2024-04-23T17:26:22.404792Z,947.0,C107BK71,68,32,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
6627ea21dbfabeedbbc5c8a2,5e10d288a2c6967a2c655aad,APPROVED,Not Applicable,2024-04-23T17:04:46.162000Z,2024-04-23T17:15:31.201000Z,2024-04-23T17:34:43.468000Z,2024-04-23T17:21:41.840908Z,646.0,C107BK71,5077,33,Male,White,United States,United States,United States,English,No,Full-Time
6627ea26fa8c87701d0446a0,5e7de19084be86013c19c6c9,APPROVED,Not Applicable,2024-04-23T17:04:59.081000Z,2024-04-23T17:15:18.851000Z,2024-04-23T17:27:49.005000Z,2024-04-23T17:21:29.549198Z,620.0,C107BK71,1817,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
6627ea29a7ba048c49df5a44,5c4068a67f81e900012b281e,APPROVED,Not Applicable,2024-04-23T17:04:43.521000Z,2024-04-23T17:11:19.932000Z,2024-04-24T09:58:46.170000Z,2024-04-23T17:18:02.014955Z,397.0,C107BK71,357,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627ea3822d252867af720e1,59ee263d0fb3a90001bd9e27,APPROVED,Not Applicable,2024-04-23T17:05:03.340000Z,2024-04-23T17:19:31.598000Z,2024-04-23T17:32:11.754000Z,2024-04-23T17:25:25.893860Z,869.0,C107BK71,819,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627ea4978a68f8863d1e1c4,5eaa8fa180e800012e13e9b8,APPROVED,Not Applicable,2024-04-23T17:05:21.862000Z,2024-04-23T17:16:48.349000Z,2024-04-23T17:28:58.258000Z,2024-04-23T17:22:47.874984Z,687.0,C107BK71,503,72,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627ea4ea7021a0383e43dca,65b551456d8ef49b4d5fcd8b,APPROVED,Not Applicable,2024-04-23T17:05:23.708000Z,2024-04-23T17:14:55.338000Z,2024-04-23T17:27:15.320000Z,2024-04-23T17:21:07.950180Z,572.0,C107BK71,151,25,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627ea57486bdc94666d952a,5eefae66afa4e549ac714f73,APPROVED,Not Applicable,2024-04-23T17:05:27.018000Z,2024-04-23T17:18:25.278000Z,2024-04-23T17:37:58.541000Z,2024-04-23T17:24:18.142802Z,779.0,C107BK71,990,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
6627ea5878ce7513a5a36ddc,65b2ecf258c28d5efd3546f9,APPROVED,Not Applicable,2024-04-23T17:05:33.723000Z,2024-04-23T17:21:49.102000Z,2024-04-23T17:34:51.114000Z,2024-04-23T17:28:07.003504Z,976.0,C107BK71,180,34,Male,Asian,United States,United States,Philippines,English,No,Unemployed (and job seeking)
6627ea5c985c165ec76fcd4d,5b76b153fca8d90001393cc2,APPROVED,Not Applicable,2024-04-23T17:07:45.543000Z,2024-04-23T17:25:04.055000Z,2024-04-23T17:38:36.004000Z,2024-04-23T17:31:29.004779Z,1039.0,C107BK71,213,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
6627ea5e393852bc14a2663d,5e5843f3677ae4053b1a0169,APPROVED,Not Applicable,2024-04-23T17:05:37.212000Z,2024-04-23T17:18:40.111000Z,2024-04-23T17:30:53.945000Z,2024-04-23T17:24:32.799475Z,783.0,C107BK71,1262,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627ea6289b3f437b98fab38,5e7b779563c6dc05953e3669,APPROVED,Not Applicable,2024-04-23T17:05:44.096000Z,2024-04-23T17:34:01.604000Z,2024-04-23T17:46:28.622000Z,2024-04-23T17:41:29.346510Z,1698.0,C107BK71,1736,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627ea63e1145a02dbe5a36c,5c82a5b5c2ceec0017199b48,APPROVED,Not Applicable,2024-04-23T17:05:41.669000Z,2024-04-23T17:24:51.666000Z,2024-04-23T17:38:23.392000Z,2024-04-23T17:31:16.596861Z,1150.0,C107BK71,846,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627ea66c279eb0a442521bc,6138e9d4aa1428328bee7cf3,APPROVED,Not Applicable,2024-04-23T17:05:47.352000Z,2024-04-23T17:24:27.158000Z,2024-04-23T17:38:16.213000Z,2024-04-23T17:31:08.098540Z,1120.0,C107BK71,1161,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627ea6af929af0ed1f5f682,55b765befdf99b0416ce5382,APPROVED,Not Applicable,2024-04-23T17:05:49.661000Z,2024-04-23T17:16:34.031000Z,2024-04-23T17:35:32.638000Z,2024-04-23T17:22:34.931821Z,645.0,C107BK71,827,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627ead4580135fa6cfe5cfa,572f897aad13160009008979,APPROVED,Not Applicable,2024-04-23T17:07:38.543000Z,2024-04-23T17:34:23.492000Z,2024-04-23T17:46:48.739000Z,2024-04-23T17:41:35.318708Z,1605.0,C107BK71,2094,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627ebefcc1924d2dbef5929,5f01ce19f3984631df5348e4,APPROVED,Not Applicable,2024-04-23T17:12:20.131000Z,2024-04-23T17:20:37.942000Z,2024-04-23T17:33:12.190000Z,2024-04-23T17:26:36.580057Z,498.0,C107BK71,1880,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627ec0b2566384d61a0e76d,612e309706778a2e8d27df01,APPROVED,Not Applicable,2024-04-23T17:12:54.720000Z,2024-04-23T17:20:37.888000Z,2024-04-23T17:33:44.010000Z,2024-04-23T17:26:46.251498Z,464.0,C107BK71,1679,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627ec2139dc9bdde691f73a,6084591a9ee6c37c14e460b8,APPROVED,Not Applicable,2024-04-23T17:13:15.590000Z,2024-04-23T17:27:27.338000Z,2024-04-23T17:41:11.872000Z,2024-04-23T17:34:08.543696Z,852.0,C107BK71,98,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627edfc2a522cd691c3b9c2,5e4957fed84b593cc0b775b5,APPROVED,Not Applicable,2024-04-23T17:21:04.533000Z,2024-04-23T17:31:25.357000Z,2024-04-23T17:44:57.096000Z,2024-04-23T17:38:45.113057Z,621.0,C107BK71,598,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627ef75457a8dce25a3b47f,660ea63f6efa52f887394f89,APPROVED,Not Applicable,2024-04-23T17:27:25.930000Z,2024-04-23T17:39:39.031000Z,2024-04-23T17:50:13.963000Z,2024-04-23T17:45:30.535948Z,734.0,C107BK71,56,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627ef823bae8be386880f61,6622e1ee10e2827295fb3b4f,APPROVED,Not Applicable,2024-04-23T17:27:55.478000Z,2024-04-23T17:44:25.867000Z,2024-04-23T17:58:56.085000Z,2024-04-23T17:49:08.602387Z,991.0,C107BK71,8,27,Female,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
6627f15c2a522cd691c3ba54,62aa71a772b5744571eff041,APPROVED,Not Applicable,2024-04-23T17:35:29.692000Z,2024-04-23T17:45:45.430000Z,2024-04-23T17:55:24.014000Z,2024-04-23T17:50:30.748783Z,616.0,C107BK71,771,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627f2bbe8292471b2f337cc,610759f3f86432c555bbebfd,APPROVED,Not Applicable,2024-04-23T17:41:19.578000Z,2024-04-23T17:50:23.006000Z,2024-04-23T18:00:31.402000Z,2024-04-23T17:55:29.732615Z,544.0,C107BK71,222,23,Female,DATA_EXPIRED,United States,United States,United States,Spanish,Yes,DATA_EXPIRED
6627f2bc11000936148ed47d,646e53ef6c1dac9a13cd2985,APPROVED,Not Applicable,2024-04-23T17:41:16.541000Z,2024-04-23T18:07:12.344000Z,2024-04-23T18:20:03.621000Z,2024-04-23T18:13:25.483878Z,1556.0,C107BK71,718,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
6627f315b8d4ec3221e6c808,6294ce94ea81c4554b141010,APPROVED,Not Applicable,2024-04-23T17:42:51.089000Z,2024-04-23T17:54:49.790000Z,2024-04-23T18:05:16.893000Z,2024-04-23T18:00:03.287662Z,719.0,C107BK71,1052,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627f32de9836642e3c9059e,60ff262e247d3041dc2c35af,APPROVED,Not Applicable,2024-04-23T17:43:16.644000Z,2024-04-23T17:52:08.393000Z,2024-04-23T18:02:25.455000Z,2024-04-23T17:57:23.153579Z,532.0,C107BK71,1581,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627f32edfbd38f9336ff067,5c8b065abd96ce0001947d1b,APPROVED,Not Applicable,2024-04-23T17:43:20.011000Z,2024-04-23T18:05:44.249000Z,2024-04-23T18:18:22.031000Z,2024-04-23T18:11:43.294555Z,1345.0,C107BK71,1805,41,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627f3b2d0c8e60675e5a7b4,5c8a2d11f7ab04001042af3c,APPROVED,Not Applicable,2024-04-23T17:45:59.678000Z,2024-04-23T17:58:19.816000Z,2024-04-23T18:09:17.556000Z,2024-04-23T18:03:30.973812Z,741.0,C107BK71,2546,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
6627f4110cf083640333f296,563f734bcbd4c60005dc9442,APPROVED,Not Applicable,2024-04-23T17:47:01.520000Z,2024-04-23T17:54:11.648000Z,2024-04-24T09:58:46.693000Z,2024-04-23T17:59:06.778958Z,431.0,C107BK71,3888,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627f46e7b6a1f7ad8881330,609d1ddf6aa3ba55f1bf4267,APPROVED,Not Applicable,2024-04-23T17:48:35.061000Z,2024-04-23T17:58:00.462000Z,2024-04-23T18:08:58.835000Z,2024-04-23T18:03:07.033141Z,566.0,C107BK71,1957,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627f523a41ae5694bd346ae,637e1c1af194c6e63e8ff286,APPROVED,Not Applicable,2024-04-23T17:51:37.716000Z,2024-04-23T18:14:44.049000Z,2024-04-23T18:24:51.876000Z,2024-04-23T18:20:37.865944Z,1387.0,C107BK71,1204,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627f868b4fa7070be63b124,63beebaa4c5884797ff00a98,APPROVED,Not Applicable,2024-04-23T18:05:35.365000Z,2024-04-23T18:15:35.489000Z,2024-04-23T18:25:35.781000Z,2024-04-23T18:21:20.682108Z,601.0,C107BK71,918,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627f8b1f456a4814af41b7e,5c92f797803bff0017fef8dd,APPROVED,Not Applicable,2024-04-23T18:08:21.918000Z,2024-04-23T18:18:14.429000Z,2024-04-23T18:27:49.218000Z,2024-04-23T18:23:27.167913Z,593.0,C107BK71,1645,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627fa0bb8d4ec3221e6c998,6266bb8a00f77695fea1ecb0,APPROVED,Not Applicable,2024-04-23T18:12:32.452000Z,2024-04-23T18:27:08.148000Z,2024-04-24T09:26:32.204000Z,2024-04-23T18:32:05.223111Z,876.0,NOCODE,1255,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6627fc1a1b27c596231ddb81,5996b604b5566b0001aa81fa,APPROVED,Not Applicable,2024-04-23T18:21:23.174000Z,2024-04-23T18:38:07.442000Z,2024-04-23T18:50:44.017000Z,2024-04-23T18:45:01.617481Z,1005.0,C107BK71,927,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6627fd8ce4c9615355e35fdb,5e87a820c35eb042f00d4e3d,APPROVED,Not Applicable,2024-04-23T18:27:28.252000Z,2024-04-23T18:37:18.484000Z,2024-04-23T18:49:32.089000Z,2024-04-23T18:44:04.163247Z,591.0,C107BK71,898,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66295eaad50c4139f62edabc,656e02962907eb6f11faa71f,APPROVED,Not Applicable,2024-04-24T19:34:07.408000Z,2024-04-24T19:51:15.806000Z,2024-04-24T19:52:04.219000Z,2024-04-24T19:52:04.643171Z,1029.0,C107BK71,214,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
66295ec93080e801e41129fc,62d5b70e1bc5804abad3d257,APPROVED,Not Applicable,2024-04-24T19:34:37.809000Z,2024-04-24T19:56:34.824000Z,2024-04-24T20:01:30.891000Z,2024-04-24T20:01:31.404384Z,1318.0,C107BK71,60,31,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66295f1400f205c435865f40,5b8551bf8f9edf00013fce84,APPROVED,Not Applicable,2024-04-24T19:35:55.457000Z,2024-04-24T19:45:48.680000Z,2024-04-24T19:50:08.877000Z,2024-04-24T19:50:10.504458Z,594.0,C107BK71,1064,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66295f2174ad1095d2d8bc10,5cf97d7e50880e0019af630b,APPROVED,Not Applicable,2024-04-24T19:36:15.370000Z,2024-04-24T19:55:53.757000Z,2024-04-24T20:01:07.157000Z,2024-04-24T20:01:10.751092Z,1179.0,C107BK71,477,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66295f38c26110de6e917c4a,6034d08d677e3e5253a3610b,APPROVED,Not Applicable,2024-04-24T19:37:01.215000Z,2024-04-24T19:55:56.023000Z,2024-04-24T22:06:05.268000Z,2024-04-24T21:05:22.341849Z,1135.0,C107BK71,204,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66295f54a8b6b326954e48ed,5eaf790df0b5cc682f9a19ce,APPROVED,Not Applicable,2024-04-24T19:36:58.597000Z,2024-04-24T19:51:10.957000Z,2024-04-24T19:52:01.101000Z,2024-04-24T19:52:02.072676Z,853.0,C107BK71,881,33,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66295f7f7bae067a1db2beab,60cb50c2bdc488cd99eeb3f0,APPROVED,Not Applicable,2024-04-24T19:37:40.425000Z,2024-04-24T19:48:42.218000Z,2024-04-24T19:50:58.575000Z,2024-04-24T19:50:59.564044Z,662.0,C107BK71,446,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66295f83c26110de6e917c61,61485cabce59eed1cc3dfcc1,APPROVED,Not Applicable,2024-04-24T19:37:47.488000Z,2024-04-24T20:00:13.115000Z,2024-04-24T20:19:50.677000Z,2024-04-24T20:19:47.211220Z,1346.0,C107BK71,81,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
66295fcd3b733f7165b6042d,5debd384b48fa72bff8b0efc,APPROVED,Not Applicable,2024-04-24T19:38:59.350000Z,2024-04-24T20:05:01.229000Z,2024-04-24T20:22:33.781000Z,2024-04-24T20:23:17.471359Z,1562.0,C107BK71,374,26,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
6629601af5fe7c28a64e48c9,58c508c1b101a700012938fa,APPROVED,Not Applicable,2024-04-24T19:40:16.019000Z,2024-04-24T19:50:19.939000Z,2024-04-24T19:51:32.953000Z,2024-04-24T19:51:33.726450Z,604.0,C107BK71,652,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
662960286d176da9ea17bd39,5c57b82eb7cf140001d3b287,RETURNED,Not Applicable,2024-04-24T19:49:45.425000Z,2024-04-24T20:06:55.740000Z,,2024-04-24T20:23:40.052647Z,,C1BH0PQA,472,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6629602ca719c71fd1ed6786,5fceb71a9dbaef1755fe42f6,APPROVED,Not Applicable,2024-04-24T19:40:32.742000Z,2024-04-24T19:58:19.174000Z,2024-04-24T20:07:31.069000Z,2024-04-24T20:07:31.439251Z,1067.0,C107BK71,235,25,Male,Asian,United Kingdom,United Kingdom,United Kingdom,Kurdish,DATA_EXPIRED,DATA_EXPIRED
662960d55ee51318231072d3,65cdc342500351e8c8f82982,APPROVED,Not Applicable,2024-04-24T19:43:30.144000Z,2024-04-24T19:56:48.339000Z,2024-04-24T20:01:56.905000Z,2024-04-24T20:01:57.474324Z,799.0,C107BK71,64,46,Male,Other,United States,United States,United States,English,No,Part-Time
66296122b6a837baf58134df,5bf003ccaf38d100016bb945,APPROVED,Not Applicable,2024-04-24T19:44:56.246000Z,2024-04-24T20:02:40.031000Z,2024-04-24T20:21:20.958000Z,2024-04-24T20:20:43.871292Z,1064.0,C107BK71,1082,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66296134f4133ab1f5b946e9,5e833d4ab80abf02a1761589,APPROVED,Not Applicable,2024-04-24T19:44:58.673000Z,2024-04-24T19:52:59.425000Z,2024-04-24T19:58:48.669000Z,2024-04-24T20:00:47.158357Z,481.0,C107BK71,220,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66296178e66058612bcabd6e,5c62980ca135520001959a9a,APPROVED,Not Applicable,2024-04-24T19:46:03.784000Z,2024-04-24T20:01:18.288000Z,2024-04-24T20:20:15.133000Z,2024-04-24T20:20:06.875659Z,915.0,C107BK71,1695,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6629618a1d34b07c9d2cbada,615ee0fda41fd9819b36a345,APPROVED,Not Applicable,2024-04-24T19:46:25.444000Z,2024-04-24T19:58:24.326000Z,2024-04-24T20:07:33.124000Z,2024-04-24T20:07:33.310694Z,719.0,C107BK71,256,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6629619bccf675d81cc0aa7e,60d44d1d1afc83a4368fddd7,APPROVED,Not Applicable,2024-04-24T19:46:42.733000Z,2024-04-24T20:12:47.174000Z,2024-04-24T20:52:57.050000Z,2024-04-24T20:52:54.452908Z,1565.0,C107BK71,709,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
662961a9cdda8e8653b946d1,5ca9f8926025570001c872f3,APPROVED,Not Applicable,2024-04-24T19:47:59.096000Z,2024-04-24T20:03:36.547000Z,2024-04-24T20:22:23.146000Z,2024-04-24T20:22:05.360304Z,938.0,C107BK71,2576,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
662967a516ac3ed202e5e39f,596e6e5cd7919800014b49b8,APPROVED,Not Applicable,2024-04-24T20:12:28.107000Z,2024-04-24T20:30:08.465000Z,2024-04-24T20:57:27.069000Z,2024-04-24T20:57:28.896338Z,1061.0,C107BK71,2258,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
